קטגוריה,מזהה א',קובץ א',מזהה ב',קובץ ב',verdict/יחס,הפוך?,הפרש אורך %,מרחק-קצה 1 (מ'),מרחק-קצה 2 (מ'),סטיית-דגימה ממוצעת (מ'),סטיית-דגימה מקס' (מ'),אחוז-מעבר
הכלה,155,2022-02-10_געתון_יחיעם_עין יעקב.gpx,475,2026-02-07_מעיליא_מנות_הילה.gpx,מוכל-ב,,,,,11.9,20.6,1
הכלה,155,2022-02-10_געתון_יחיעם_עין יעקב.gpx,478,2026-02-24_עין יעקב_מעונה_געתון.gpx,מוכל-ב,,,,,6,11.7,1
הכלה,155,2022-02-10_געתון_יחיעם_עין יעקב.gpx,91,2021-08-07_געתון_מעיליא_מעונה.gpx,מוכל-ב,,,,,9.8,23.2,1
הכלה,155,2022-02-10_געתון_יחיעם_עין יעקב.gpx,179,2022-04-12_געתון_יחיעם.gpx,מוכל-ב,,,,,7,11.4,1
הכלה,155,2022-02-10_געתון_יחיעם_עין יעקב.gpx,212,2022-06-16_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,6.3,15.9,1
הכלה,155,2022-02-10_געתון_יחיעם_עין יעקב.gpx,200,2022-05-27_געתון_כברי_לימן.gpx,מוכל-ב,,,,,7.9,13.5,1
הכלה,155,2022-02-10_געתון_יחיעם_עין יעקב.gpx,194,2022-05-15_געתון_יחיעם.gpx,מוכל-ב,,,,,7,10.3,1
זהה,154,2022-02-02_געתון_יחיעם.gpx,345,2023-12-30_געתון_יחיעם_עין יעקב.gpx,זהה,FALSE,1.1,8.6,7.8,14.9,74.5,1
זהה,154,2022-02-02_געתון_יחיעם.gpx,188,2022-05-04_געתון_יחיעם.gpx,זהה,FALSE,0.5,1.1,3,7.4,19.9,1
זהה,154,2022-02-02_געתון_יחיעם.gpx,346,2023-12-31_געתון_יחיעם_עין יעקב.gpx,זהה,TRUE,1.4,20.2,43.6,13.4,88.4,1
זהה,154,2022-02-02_געתון_יחיעם.gpx,189,2022-05-06_געתון_יחיעם.gpx,זהה,TRUE,0.4,2.2,6.2,9.8,20.1,1
זהה,154,2022-02-02_געתון_יחיעם.gpx,179,2022-04-12_געתון_יחיעם.gpx,זהה,FALSE,0.5,1.5,6.4,11.6,20.3,1
זהה,154,2022-02-02_געתון_יחיעם.gpx,194,2022-05-15_געתון_יחיעם.gpx,זהה,FALSE,0.5,7.1,8.9,13,24.2,1
זהה,154,2022-02-02_געתון_יחיעם.gpx,157,2022-02-16_געתון_יחיעם.gpx,זהה,TRUE,0.4,4.8,4.8,9.9,16.4,1
זהה,154,2022-02-02_געתון_יחיעם.gpx,164,2022-02-27_געתון_יחיעם.gpx,זהה,TRUE,0.4,1.1,3.5,10.5,23.6,1
זהה,154,2022-02-02_געתון_יחיעם.gpx,173,2022-04-01_געתון_יחיעם.gpx,זהה,FALSE,0.3,1.5,3.8,12,22.8,1
זהה,154,2022-02-02_געתון_יחיעם.gpx,254,2022-10-21_געתון_יחיעם.gpx,זהה,FALSE,0.1,3.9,3.9,13.4,44.9,1
זהה,154,2022-02-02_געתון_יחיעם.gpx,177,2022-04-07_געתון_יחיעם.gpx,זהה,FALSE,0.9,22.2,3.3,7.8,22.2,1
זהה,154,2022-02-02_געתון_יחיעם.gpx,175,2022-04-03_געתון_יחיעם.gpx,זהה,FALSE,0.4,3,0.9,10.4,22.4,1
חשוד,154,2022-02-02_געתון_יחיעם.gpx,234,2022-08-02_געתון_יחיעם.gpx,חשוד - לבדיקה ידנית,TRUE,1,3.5,5.7,135.5,745.2,0.774
חשוד,154,2022-02-02_געתון_יחיעם.gpx,180,2022-04-13_געתון_יחיעם.gpx,חשוד - לבדיקה ידנית,TRUE,1.3,2.9,62.6,9.5,18.9,1
חשוד,154,2022-02-02_געתון_יחיעם.gpx,341,2023-11-20_געתון_עין יעקב.gpx,חשוד - לבדיקה ידנית,FALSE,1,356.4,5.4,88.4,503.8,0.738
חשוד,154,2022-02-02_געתון_יחיעם.gpx,191,2022-05-11_געתון_יחיעם.gpx,חשוד - לבדיקה ידנית,TRUE,3.8,1.5,1.9,135.6,752,0.774
חשוד,154,2022-02-02_געתון_יחיעם.gpx,233,2022-07-31_געתון_יחיעם.gpx,חשוד - לבדיקה ידנית,TRUE,4.3,1.9,1.2,40.9,229.1,0.831
חשוד,154,2022-02-02_געתון_יחיעם.gpx,261,2022-11-07_געתון_יחיעם_עין יעקב.gpx,חשוד - לבדיקה ידנית,TRUE,4.8,5.3,11.8,193.1,800.2,0.661
חשוד,154,2022-02-02_געתון_יחיעם.gpx,347,2024-01-03_געתון_יחיעם_עין יעקב.gpx,חשוד - לבדיקה ידנית,FALSE,3.6,8.7,7.1,11.6,83.1,1
חשוד,154,2022-02-02_געתון_יחיעם.gpx,344,2023-12-19_געתון_עין יעקב_יחיעם_1.gpx,חשוד - לבדיקה ידנית,TRUE,2.3,3.5,42.7,67.9,475.1,0.817
חשוד,154,2022-02-02_געתון_יחיעם.gpx,236,2022-08-09_געתון_יחיעם.gpx,חשוד - לבדיקה ידנית,FALSE,1.1,4,4.8,186.2,750.3,0.661
הכלה,154,2022-02-02_געתון_יחיעם.gpx,243,2022-08-21_געתון_יחיעם.gpx,מוכל-ב,,,,,16,119.4,1
הכלה,154,2022-02-02_געתון_יחיעם.gpx,210,2022-06-12_געתון_יחיעם.gpx,מוכל-ב,,,,,12.4,24,1
הכלה,154,2022-02-02_געתון_יחיעם.gpx,256,2022-10-24_געתון_יחיעם.gpx,מוכל-ב,,,,,9.8,20.1,1
הכלה,154,2022-02-02_געתון_יחיעם.gpx,48,2013-08-24_מזרעה_שבי ציון_געתון.gpx,מוכל-ב,,,,,33.7,221.8,0.935
הכלה,154,2022-02-02_געתון_יחיעם.gpx,160,2022-02-19_געתון_יחיעם.gpx,מוכל-ב,,,,,10.4,24,1
הכלה,154,2022-02-02_געתון_יחיעם.gpx,185,2022-04-21_געתון_יחיעם.gpx,מוכל-ב,,,,,15.2,71.2,1
הכלה,154,2022-02-02_געתון_יחיעם.gpx,257,2022-10-26_געתון_יחיעם.gpx,מוכל-ב,,,,,8.4,19.1,1
הכלה,154,2022-02-02_געתון_יחיעם.gpx,161,2022-02-22_געתון_יחיעם.gpx,מוכל-ב,,,,,11.7,22.4,1
זהה,153,2022-02-01_געתון_יחיעם.gpx,187,2022-04-24_געתון_יחיעם.gpx,זהה,TRUE,0.8,5.6,3.9,8.9,23.2,1
זהה,153,2022-02-01_געתון_יחיעם.gpx,202,2022-05-31_געתון_יחיעם.gpx,זהה,TRUE,0.5,5.7,6.7,10,24.2,1
זהה,153,2022-02-01_געתון_יחיעם.gpx,172,2022-03-25_געתון_יחיעם.gpx,זהה,FALSE,0.9,10.5,7.1,9.6,18.3,1
זהה,153,2022-02-01_געתון_יחיעם.gpx,198,2022-05-25_געתון_יחיעם.gpx,זהה,FALSE,0.7,8.9,4.5,9.8,23.3,1
זהה,153,2022-02-01_געתון_יחיעם.gpx,166,2022-03-01_געתון_יחיעם.gpx,זהה,TRUE,0,3.9,4.4,9.1,21.7,1
זהה,153,2022-02-01_געתון_יחיעם.gpx,283,2023-01-09_געתון_יחיעם.gpx,זהה,TRUE,1.7,2.2,3.1,5.8,21.4,1
זהה,153,2022-02-01_געתון_יחיעם.gpx,223,2022-07-07_געתון_יחיעם.gpx,זהה,FALSE,0.4,10.4,9.5,7.8,18.4,1
חשוד,153,2022-02-01_געתון_יחיעם.gpx,340,2023-10-21_געתון_עין יעקב_1.gpx,חשוד - לבדיקה ידנית,FALSE,4.5,7,7.9,11.9,97.2,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,24,2013-07-08_עין יעקב_מעונה_געתון.gpx,מוכל-ב,,,,,15.7,105.1,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,128,2021-12-04_געתון_מעיליא_מעונה.gpx,מוכל-ב,,,,,16.3,112.4,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,179,2022-04-12_געתון_יחיעם.gpx,מוכל-ב,,,,,9.2,16.6,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,70,2013-09-28_עין יעקב_מזרעה_שבי ציון.gpx,מוכל-ב,,,,,25,110.3,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,34,2013-07-27_געתון_כברי_מנות.gpx,מוכל-ב,,,,,21.2,106.4,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,239,2022-08-14_געתון_כברי_לימן.gpx,מוכל-ב,,,,,11.5,105.4,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,212,2022-06-16_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,10.3,23,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,363,2024-03-29_געתון_עין יעקב.gpx,מוכל-ב,,,,,15.7,95.9,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,200,2022-05-27_געתון_כברי_לימן.gpx,מוכל-ב,,,,,8,17.8,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,194,2022-05-15_געתון_יחיעם.gpx,מוכל-ב,,,,,7.8,18.1,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,230,2022-07-19_כברי_געתון_לימן.gpx,מוכל-ב,,,,,15.9,107.7,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,360,2024-03-09_געתון_עין יעקב.gpx,מוכל-ב,,,,,14.9,117.9,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,152,2022-01-30_געתון_יחיעם.gpx,מוכל-ב,,,,,7.4,20.1,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,453,2025-10-02_געתון_כברי_גשר הזיו.gpx,מוכל-ב,,,,,11.7,112,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,355,2024-02-23_געתון_עין יעקב.gpx,מוכל-ב,,,,,10.5,70.2,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,455,2025-10-11_געתון_יחיעם_כברי.gpx,מוכל-ב,,,,,16.6,103.8,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,26,2013-07-12_געתון_שלומי_כפר ראש הנקרה.gpx,מוכל-ב,,,,,14.3,115,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,196,2022-05-19_געתון_מעונה_עין יעקב.gpx,מוכל-ב,,,,,14.1,72.9,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,71,2013-10-01_געתון_עין יעקב.gpx,מוכל-ב,,,,,10.5,112.5,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,452,2025-10-01_שבי ציון_כברי_נהרייה.gpx,מוכל-ב,,,,,12.7,117.6,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,211,2022-06-15_געתון_כברי_לימן.gpx,מוכל-ב,,,,,11,101.5,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,502,2026-05-07_געתון_כברי_לימן.gpx,מוכל-ב,,,,,13,111.6,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,490,2026-03-25_געתון_גשר הזיו_כברי.gpx,מוכל-ב,,,,,11.8,107.2,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,259,2022-10-29_געתון_מעיליא_מעונה.gpx,מוכל-ב,,,,,16.1,133.3,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,156,2022-02-11_געתון_כברי_לימן.gpx,מוכל-ב,,,,,13.5,113.9,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,138,2021-12-25_געתון_מעיליא_מעונה.gpx,מוכל-ב,,,,,15.4,117.4,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,174,2022-04-02_געתון_מעיליא_נווה זיו.gpx,מוכל-ב,,,,,13.1,117.5,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,447,2025-09-22_שבי ציון_כברי_נהרייה.gpx,מוכל-ב,,,,,20.6,117.7,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,164,2022-02-27_געתון_יחיעם.gpx,מוכל-ב,,,,,8.1,19.3,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,206,2022-06-04_געתון_כברי_נהרייה.gpx,מוכל-ב,,,,,11.9,107.7,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,262,2022-11-09_געתון_יחיעם.gpx,מוכל-ב,,,,,9.4,21.1,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,32,2013-07-25_געתון_שלומי_כברי.gpx,מוכל-ב,,,,,21.7,110.8,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,226,2022-07-11_געתון_כברי_כפר ראש הנקרה.gpx,מוכל-ב,,,,,16.1,109.2,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,270,2022-12-03_מנות_הילה_מעיליא.gpx,מוכל-ב,,,,,14.2,117.3,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,497,2026-04-20_כברי_געתון_גשר הזיו.gpx,מוכל-ב,,,,,11.4,113.4,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,157,2022-02-16_געתון_יחיעם.gpx,מוכל-ב,,,,,9.5,19.6,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,286,2023-01-18_געתון_כברי_גשר הזיו.gpx,מוכל-ב,,,,,8.2,19.8,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,344,2023-12-19_געתון_עין יעקב_יחיעם_1.gpx,מוכל-ב,,,,,13,109,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,25,2013-07-10_עין יעקב_מעונה_געתון.gpx,מוכל-ב,,,,,19.4,109.2,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,108,2021-09-26_געתון_יחיעם.gpx,מוכל-ב,,,,,11.7,23.9,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,143,2022-01-07_געתון_מעיליא_מעונה.gpx,מוכל-ב,,,,,13.9,119.6,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,216,2022-06-24_מנות_מעיליא_כברי.gpx,מוכל-ב,,,,,16.5,115.1,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,550,2026-08-08_געתון_כברי_מנות.gpx,מוכל-ב,,,,,14.3,114.5,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,214,2022-06-19_געתון_כברי_לימן.gpx,מוכל-ב,,,,,10.8,110.9,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,195,2022-05-18_געתון_יחיעם.gpx,מוכל-ב,,,,,7.9,25.4,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,265,2022-11-18_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,11.6,102.2,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,145,2022-01-14_געתון_יחיעם.gpx,מוכל-ב,,,,,11.8,24.7,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,536,2026-07-07_עבדון_געתון_יערה.gpx,מוכל-ב,,,,,11.2,115.2,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,541,2026-07-14_שבי ציון_כברי_נהרייה.gpx,מוכל-ב,,,,,15.7,117.5,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,528,2026-06-24 געתון_נהריה_ראש-הנקרה_נהריה_געתון.gpx,מוכל-ב,,,,,11.1,101.3,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,277,2022-12-16_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,8.5,22.7,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,27,2013-07-13_געתון_מעיליא_נווה זיו.gpx,מוכל-ב,,,,,17.5,110.5,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,36,2013-08-01_מעונה_עין יעקב_געתון.gpx,מוכל-ב,,,,,16.5,71.9,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,162,2022-02-23_געתון_יחיעם.gpx,מוכל-ב,,,,,7.5,16.4,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,151,2022-01-29_געתון_יחיעם.gpx,מוכל-ב,,,,,9.8,18.3,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,255,2022-10-23_געתון_יחיעם.gpx,מוכל-ב,,,,,7.8,24.6,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,140,2021-12-31_געתון_מעיליא_מעונה.gpx,מוכל-ב,,,,,15.2,117.7,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,535,2026-07-04_מעיליא_מנות_הילה.gpx,מוכל-ב,,,,,10.9,113.2,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,492,2026-04-08_געתון_כברי_גשר הזיו.gpx,מוכל-ב,,,,,13,110.5,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,28,2013-07-15_געתון_שבי ציון_גשר הזיו.gpx,מוכל-ב,,,,,18.7,110.8,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,543,2026-07-19_עין יעקב_מנות_עבדון.gpx,מוכל-ב,,,,,12.7,111.9,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,228,2022-07-16_מנות_געתון_מעיליא.gpx,מוכל-ב,,,,,15.5,114.5,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,62,2013-09-18_געתון_מעיליא_מנות.gpx,מוכל-ב,,,,,12.6,115.3,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,201,2022-05-29_געתון_כברי_לימן.gpx,מוכל-ב,,,,,12.6,106.4,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,221,2022-07-02_יחיעם_געתון_עין יעקב.gpx,מוכל-ב,,,,,11.9,71,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,551,2026-08-08_מנות_כברי_הילה.gpx,מוכל-ב,,,,,12.4,110.4,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,520,2026-06-06_געתון_בוסתן הגליל_נתיב השיירה.gpx,מוכל-ב,,,,,18.5,104.3,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,505,2026-05-13_עבדון_כברי_גורן.gpx,מוכל-ב,,,,,16,116,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,446,2025-09-20_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,10.7,106.7,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,40,2013-08-08_געתון_כברי.gpx,מוכל-ב,,,,,14.6,104.5,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,488,2026-03-18_געתון_כברי_גשר הזיו.gpx,מוכל-ב,,,,,16.6,103.3,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,199,2022-05-26_געתון_יחיעם.gpx,מוכל-ב,,,,,12,23.7,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,557,2026-08-14_געתון_כברי.gpx,מוכל-ב,,,,,18.3,111.1,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,429,2025-03-02_געתון_עין יעקב_יחיעם.gpx,מוכל-ב,,,,,8.9,38.6,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,117,2021-11-06_מעיליא_געתון_מעונה.gpx,מוכל-ב,,,,,20.1,117,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,278,2022-12-17_מנות_מעיליא_הילה.gpx,מוכל-ב,,,,,14,117.9,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,173,2022-04-01_געתון_יחיעם.gpx,מוכל-ב,,,,,8.8,17.9,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,122,2021-11-19_געתון_יחיעם.gpx,מוכל-ב,,,,,11.5,25.2,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,139,2021-12-29_געתון_יחיעם.gpx,מוכל-ב,,,,,12,24.3,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,72,2013-10-02_געתון_עין יעקב_מעיליא.gpx,מוכל-ב,,,,,14.4,111.1,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,280,2022-12-23_געתון_כברי_לימן.gpx,מוכל-ב,,,,,12.6,107.3,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,558,2026-08-14_געתון_כברי_מצובה.gpx,מוכל-ב,,,,,11.1,106.5,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,160,2022-02-19_געתון_יחיעם.gpx,מוכל-ב,,,,,6.3,15.5,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,42,2013-08-12_געתון_כברי_לימן.gpx,מוכל-ב,,,,,17.7,128.5,0.957
הכלה,153,2022-02-01_געתון_יחיעם.gpx,185,2022-04-21_געתון_יחיעם.gpx,מוכל-ב,,,,,7.4,14.8,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,159,2022-02-18_געתון_כברי_גשר הזיו.gpx,מוכל-ב,,,,,12.8,111.1,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,254,2022-10-21_געתון_יחיעם.gpx,מוכל-ב,,,,,8.5,37.2,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,107,2021-09-25_מעיליא_געתון_מעונה.gpx,מוכל-ב,,,,,19.2,115.3,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,275,2022-12-10_מנות_הילה_כברי.gpx,מוכל-ב,,,,,16.6,115.9,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,260,2022-11-04_מעיליא_געתון_מעונה.gpx,מוכל-ב,,,,,14.4,117.9,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,99,2021-09-11_געתון_מעיליא_מעונה.gpx,מוכל-ב,,,,,18.7,115.9,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,68,2013-09-26_געתון_כפר ורדים_מנות.gpx,מוכל-ב,,,,,20.3,111.1,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,91,2021-08-07_געתון_מעיליא_מעונה.gpx,מוכל-ב,,,,,14.8,113.4,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,193,2022-05-14_מנות_געתון_מעיליא.gpx,מוכל-ב,,,,,14.7,114,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,479,2026-02-25_שבי ציון_נהרייה_כברי.gpx,מוכל-ב,,,,,13.7,110.9,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,534,2026-07-04 געתון_חרדלית_מנות_הילה_עין_זיו_חרדלית_געתון.gpx,מוכל-ב,,,,,19.1,109.8,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,257,2022-10-26_געתון_יחיעם.gpx,מוכל-ב,,,,,10.2,22.7,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,282,2022-12-30_געתון_כברי_לימן.gpx,מוכל-ב,,,,,11.9,108.6,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,209,2022-06-11_מנות_מעיליא_כברי.gpx,מוכל-ב,,,,,14,118.5,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,177,2022-04-07_געתון_יחיעם.gpx,מוכל-ב,,,,,10.1,33.7,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,175,2022-04-03_געתון_יחיעם.gpx,מוכל-ב,,,,,8.7,19.3,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,44,2013-08-16_געתון_שלומי_כפר ראש הנקרה.gpx,מוכל-ב,,,,,11.6,113.8,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,123,2021-11-22_געתון_יחיעם.gpx,מוכל-ב,,,,,7.1,21.4,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,197,2022-05-20_געתון_כברי_לימן.gpx,מוכל-ב,,,,,12.2,113.5,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,234,2022-08-02_געתון_יחיעם.gpx,מוכל-ב,,,,,9.3,55.1,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,519,2026-06-06 געתון_רגבה_עכו.gpx,מוכל-ב,,,,,14.9,110.9,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,180,2022-04-13_געתון_יחיעם.gpx,מוכל-ב,,,,,13.6,23.9,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,137,2021-12-21_געתון_יחיעם.gpx,מוכל-ב,,,,,8.9,23.6,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,540,2026-07-14_שבי ציון_געתון_נהרייה.gpx,מוכל-ב,,,,,20.1,108.6,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,23,2013-06-30_געתון_יחיעם_עין יעקב.gpx,מוכל-ב,,,,,12.4,105.3,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,439,2025-08-28_געתון_כברי_לימן.gpx,מוכל-ב,,,,,12.8,113.5,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,483,2026-03-05_געתון_כברי.gpx,מוכל-ב,,,,,18.4,80.2,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,243,2022-08-21_געתון_יחיעם.gpx,מוכל-ב,,,,,12.6,117.3,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,167,2022-03-04_געתון_כברי_יחיעם.gpx,מוכל-ב,,,,,4.8,9.8,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,161,2022-02-22_געתון_יחיעם.gpx,מוכל-ב,,,,,7.4,14.8,1
הכלה,153,2022-02-01_געתון_יחיעם.gpx,238,2022-08-13_מנות_הילה_מעיליא.gpx,מוכל-ב,,,,,16.8,120.3,0.979
הכלה,153,2022-02-01_געתון_יחיעם.gpx,253,2022-10-17_געתון_מעיליא_מעונה.gpx,מוכל-ב,,,,,15,116.1,0.979
